,date,natural_resources_mining_all_employees,natural_resources_mining_avg_monthly_pay,natural_resources_mining_aggr_value,construction_all_employees,construction_avg_monthly_pay,construction_aggr_value,manufacturing_all_employees,manufacturing_avg_monthly_pay,manufacturing_aggr_value,trade_transportation_utilities_all_employees,trade_transportation_utilities_avg_monthly_pay,trade_transportation_utilities_aggr_value,information_all_employees,information_avg_monthly_pay,information_aggr_value,financial_activities_all_employees,financial_activities_avg_monthly_pay,financial_activities_aggr_value,professional_business_services_all_employees,professional_business_services_avg_monthly_pay,professional_business_services_aggr_value,education_health_services_all_employees,education_health_services_avg_monthly_pay,education_health_services_aggr_value,leisure_hospitality_all_employees,leisure_hospitality_avg_monthly_pay,leisure_hospitality_aggr_value,other_services_all_employees,other_services_avg_monthly_pay,other_services_aggr_value,unclassified_all_employees,unclassified_avg_monthly_pay,unclassified_aggr_value,total_industries_aggr_value
21,2012-03,89,4548,404772,4108,5296,21755968,8110,3908,31693880,56358,3640,205143120,7002,8012,56100024,36415,15572,567054380,29337,6320,185409840,28218,3208,90523344,15833,1780,28182740,5274,2304,12151296,1690,2252,3805880,1202225244
22,2012-02,89,4548,404772,4133,5296,21888368,8084,3908,31592272,56334,3640,205055760,6893,8012,55226716,36629,15572,570386788,29444,6320,186086080,28063,3208,90026104,15452,1780,27504560,5040,2304,11612160,1570,2252,3535640,1203319220
23,2012-01,86,4548,391128,4152,5296,21988992,8099,3908,31650892,56611,3640,206064040,6797,8012,54457564,36594,15572,569841768,29175,6320,184386000,27637,3208,88659496,15351,1780,27324780,5008,2304,11538432,1425,2252,3209100,1199512192
24,2011-12,86,3780,325080,4331,5880,25466280,8458,3960,33493680,57736,3788,218703968,7174,6988,50131912,36426,9616,350272416,30363,6036,183271068,28626,3392,97099392,15864,1740,27603360,5177,2484,12859668,1409,2856,4024104,1003250928
25,2011-11,76,3780,287280,4352,5880,25589760,8517,3960,33727320,57186,3788,216620568,7187,6988,50222756,36461,9616,350608976,30343,6036,183150348,28536,3392,96794112,16004,1740,27846960,5094,2484,12653496,1337,2856,3818472,1001320048
26,2011-10,78,3780,294840,4339,5880,25513320,8621,3960,34139160,56026,3788,212226488,7307,6988,51061316,36244,9616,348522304,29847,6036,180156492,28487,3392,96627904,16075,1740,27970500,5133,2484,12750372,1228,2856,3507168,992769864
27,2011-09,83,3488,289504,4247,5204,22101388,8640,3644,31484160,55439,3636,201576204,7401,8284,61309884,37761,10096,381235056,28558,5616,160381728,28360,3324,94268640,16131,1748,28196988,5030,2396,12051880,1159,2028,2350452,995245884
28,2011-08,94,3488,327872,4179,5204,21747516,8640,3644,31484160,55042,3636,200132712,7211,8284,59735924,38392,10096,387605632,28379,5616,159376464,27294,3324,90725256,15808,1748,27632384,4931,2396,11814676,1106,2028,2242968,992825564
29,2011-07,99,3488,345312,4073,5204,21195892,8563,3644,31203572,55021,3636,200056356,7564,8284,62660176,38299,10096,386666704,28070,5616,157641120,27464,3324,91290336,15474,1748,27048552,5059,2396,12121364,1038,2028,2105064,992334448
30,2011-06,83,3764,312412,3961,4888,19361368,8574,3668,31449432,55786,3512,195920432,7493,7612,57036716,38008,9412,357731296,27832,5604,155970528,28553,3144,89770632,16105,1664,26798720,5133,2296,11785368,1146,1884,2159064,948295968
31,2011-05,89,3764,334996,3919,4888,19156072,8517,3668,31240356,55638,3512,195400656,7439,7612,56625668,37579,9412,353693548,27737,5604,155438148,28614,3144,89962416,16188,1664,26936832,5119,2296,11753224,1056,1884,1989504,942531420
32,2011-04,92,3764,346288,3862,4888,18877456,8523,3668,31262364,55543,3512,195067016,7436,7612,56602832,37612,9412,354004144,27982,5604,156811128,28636,3144,90031584,15849,1664,26372736,5034,2296,11558064,984,1884,1853856,942787468
33,2011-03,80,3380,270400,3728,4936,18401408,8292,3744,31045248,55274,3388,187268312,7359,7832,57635688,37804,16516,624370864,27745,5904,163806480,28554,3032,86575728,15073,1624,24478552,4785,2244,10737540,1994,1792,3573248,1208163468
34,2011-02,89,3380,300820,3528,4936,17414208,8345,3744,31243680,55289,3388,187319132,7351,7832,57573032,37789,16516,624123124,27752,5904,163847808,28331,3032,85899592,14939,1624,24260936,4727,2244,10607388,1848,1792,3311616,1205901336
35,2011-01,81,3380,273780,3651,4936,18021336,8384,3744,31389696,55417,3388,187752796,7308,7832,57236256,37747,16516,623429452,27689,5904,163475856,27844,3032,84423008,14806,1624,24044944,4714,2244,10578216,1719,1792,3080448,1203705788
36,2010-12,89,4112,365968,3890,5432,21130480,8232,4276,35200032,59060,3756,221829360,7329,7248,53120592,37896,9624,364711104,27752,5804,161072608,28316,3440,97407040,15790,1788,28232520,4755,2540,12077700,1645,2168,3566360,998713764
37,2010-11,97,4112,398864,3971,5432,21570472,8216,4276,35131616,58343,3756,219136308,7225,7248,52366800,37693,9624,362757432,27001,5804,156713804,28667,3440,98614480,15859,1788,28355892,4697,2540,11930380,1549,2168,3358232,990334280
38,2010-10,92,4112,378304,3887,5432,21114184,8252,4276,35285552,57051,3756,214283556,7419,7248,53772912,37665,9624,362487960,27047,5804,156980788,28217,3440,97066480,15913,1788,28452444,4676,2540,11877040,1508,2168,3269344,984968564
39,2010-09,72,3808,274176,3796,4756,18053776,8389,3640,30535960,56790,3404,193313160,7349,7672,56381528,37773,9888,373499424,26812,5124,137384688,27740,3276,90876240,15663,1704,26689752,4534,2396,10863464,1549,2012,3116588,940988756
40,2010-08,86,3808,327488,3838,4756,18253528,8324,3640,30299360,55958,3404,190481032,7404,7672,56803488,38309,9888,378799392,26729,5124,136959396,26764,3276,87678864,14976,1704,25519104,4421,2396,10592716,1464,2012,2945568,938659936
41,2010-07,98,3808,373184,3823,4756,18182188,8265,3640,30084600,55998,3404,190617192,7427,7672,56979944,38140,9888,377128320,26586,5124,136226664,27025,3276,88533900,14582,1704,24847728,4467,2396,10702932,1402,2012,2820824,936497476
42,2010-06,86,4148,356728,4021,4740,19059540,8300,3772,31307600,56051,3356,188107156,7414,7488,55516032,38344,9276,355678944,26801,5204,139472404,27696,3084,85414464,15270,1632,24920640,4550,2380,10829000,1458,2080,3032640,913695148
43,2010-05,88,4148,365024,3872,4740,18353280,8261,3772,31160492,55873,3356,187509788,7348,7488,55021824,37927,9276,351810852,26235,5204,136526940,27961,3084,86231724,15720,1632,25655040,4525,2380,10769500,1336,2080,2778880,906183344
44,2010-04,91,4148,377468,3858,4740,18286920,8220,3772,31005840,55598,3356,186586888,7376,7488,55231488,38214,9276,354473064,26550,5204,138166200,27946,3084,86185464,15443,1632,25202976,4569,2380,10874220,1235,2080,2568800,908959328
45,2010-03,72,4180,300960,3659,4884,17870556,8011,4084,32716924,55610,3244,180398840,7455,7444,55495020,38054,17476,665031704,26747,5340,142828980,28158,2960,83347680,14621,1584,23159664,4535,2292,10394220,1600,2124,3398400,1214942948
46,2010-02,53,4180,221540,3687,4884,18007308,7963,4084,32520892,55581,3244,180304764,7478,7444,55666232,38024,17476,664507424,26345,5340,140682300,27921,2960,82646160,14247,1584,22567248,4509,2292,10334628,1413,2124,3001212,1210459708
47,2010-01,69,4180,288420,3691,4884,18026844,8293,4084,33868612,55823,3244,181089812,7467,7444,55584348,37939,17476,663021964,26313,5340,140511420,27504,2960,81411840,14197,1584,22488048,4498,2292,10309416,1331,2124,2827044,1209427768
48,2009-12,71,5224,370904,4015,5496,22066440,8655,4124,35693220,57159,3740,213774660,7401,7032,52043832,38579,9140,352612060,26685,5332,142284420,28189,3484,98210476,14961,1760,26331360,5051,3060,15456060,1230,2308,2838840,961682272
49,2009-11,88,5224,459712,4113,5496,22605048,8659,4124,35709716,56107,3740,209840180,7376,7032,51868032,38847,9140,355061580,26713,5332,142433716,28130,3484,98004920,14877,1760,26183520,5078,3060,15538680,1171,2308,2702668,960407772
50,2009-10,90,5224,470160,4149,5496,22802904,8548,4124,35251952,55155,3740,206279700,7407,7032,52086024,38860,9140,355180400,26496,5332,141276672,27860,3484,97064240,14895,1760,26215200,5031,3060,15394860,1120,2308,2584960,954607072
51,2009-09,99,4564,451836,4169,4876,20328044,8499,3700,31446300,54767,3288,180073896,7502,6908,51823816,39432,9016,355518912,26654,4964,132310456,27529,3144,86551176,14975,1664,24918400,4812,2636,12684432,1126,1828,2058328,898165596
52,2009-08,104,4564,474656,4156,4876,20264656,8480,3700,31376000,54210,3288,178242480,7549,6908,52148492,39925,9016,359963800,26304,4964,130573056,26590,3144,83598960,14433,1664,24016512,4700,2636,12389200,1084,1828,1981552,895029364
53,2009-07,102,4564,465528,4094,4876,19962344,8617,3700,31882900,54438,3288,178992144,7638,6908,52763304,40177,9016,362235832,26358,4964,130841112,26603,3144,83639832,14372,1664,23915008,4726,2636,12457736,1043,1828,1906604,899062344
54,2009-06,85,5100,433500,4211,4452,18747372,8852,3704,32787808,55472,3344,185498368,7682,6848,52606336,40002,8580,343217160,26963,4680,126186840,27359,3164,86563876,15149,1620,24541380,4769,2628,12532932,1372,1760,2414720,885530292
55,2009-05,81,5100,413100,4252,4452,18929904,8928,3704,33069312,55251,3344,184759344,7677,6848,52572096,39944,8580,342719520,26550,4680,124254000,27296,3164,86364544,14977,1620,24262740,4759,2628,12506652,1317,1760,2317920,882169132
56,2009-04,72,5100,367200,4174,4452,18582648,8956,3704,33173024,54945,3344,183736080,7757,6848,53119936,40447,8580,347035260,27006,4680,126388080,27398,3164,86687272,14380,1620,23295600,4757,2628,12501396,1249,1760,2198240,887084736
57,2009-03,93,4572,425196,4291,4652,19961732,9118,3792,34575456,55845,3272,182724840,7678,7328,56264384,40112,13872,556433664,27402,5152,141175104,27484,3072,84430848,14291,1564,22351124,4568,2584,11803712,1724,2444,4213456,1114359516
58,2009-02,89,4572,406908,4214,4652,19603528,9318,3792,35333856,56167,3272,183778424,7740,7328,56718720,40169,13872,557224368,27545,5152,141911840,27129,3072,83340288,14071,1564,22007044,4554,2584,11767536,1638,2444,4003272,1116095784
59,2009-01,87,4572,397764,4288,4652,19947776,9307,3792,35292144,56747,3272,185676184,7877,7328,57722656,40140,13872,556822080,27942,5152,143957184,26501,3072,81411072,13965,1564,21841260,4492,2584,11607328,1560,2444,3812640,1118488088
