,date,natural_resources_mining_all_employees,natural_resources_mining_avg_monthly_pay,natural_resources_mining_aggr_value,construction_all_employees,construction_avg_monthly_pay,construction_aggr_value,manufacturing_all_employees,manufacturing_avg_monthly_pay,manufacturing_aggr_value,trade_transportation_utilities_all_employees,trade_transportation_utilities_avg_monthly_pay,trade_transportation_utilities_aggr_value,information_all_employees,information_avg_monthly_pay,information_aggr_value,financial_activities_all_employees,financial_activities_avg_monthly_pay,financial_activities_aggr_value,professional_business_services_all_employees,professional_business_services_avg_monthly_pay,professional_business_services_aggr_value,education_health_services_all_employees,education_health_services_avg_monthly_pay,education_health_services_aggr_value,leisure_hospitality_all_employees,leisure_hospitality_avg_monthly_pay,leisure_hospitality_aggr_value,other_services_all_employees,other_services_avg_monthly_pay,other_services_aggr_value,unclassified_all_employees,unclassified_avg_monthly_pay,unclassified_aggr_value,total_industries_aggr_value
34,2015-02,200,1900,380000,11048,3768,41628864,15633,5944,92922552,41459,2740,113597660,3487,4136,14422232,10979,5736,62975544,34476,3468,119562768,28304,3928,111178112,32392,1476,47810592,5917,2560,15147520,,,,
35,2015-01,168,1900,319200,10900,3768,41071200,15430,5944,91715920,41612,2740,114016880,3450,4136,14269200,10972,5736,62935392,33630,3468,116628840,28073,3928,110270744,32062,1476,47323512,5909,2560,15127040,,,,
36,2014-12,181,2264,409784,11140,4152,46253280,15478,5504,85190912,44537,2796,124525452,3613,4368,15781584,10979,4768,52347872,34927,3788,132303476,28534,4048,115505632,32671,1588,51881548,5967,2744,16373448,,,,
37,2014-11,215,2264,486760,10986,4152,45613872,15373,5504,84612992,44129,2796,123384684,3592,4368,15689856,10877,4768,51861536,34894,3788,132178472,28469,4048,115242512,33180,1588,52689840,6027,2744,16538088,,,,
38,2014-10,225,2264,509400,10860,4152,45090720,15325,5504,84348800,42911,2796,119979156,3532,4368,15427776,10826,4768,51618368,34797,3788,131811036,28426,4048,115068448,33480,1588,53166240,6050,2744,16601200,,,,
39,2014-09,208,2192,455936,10691,3792,40540272,15254,5208,79442832,42410,2656,112640960,3490,3832,13373680,10680,4220,45069600,34590,3408,117882720,28077,4020,112869540,33765,1532,51727980,5973,2500,14932500,,,,
40,2014-08,224,2192,491008,10853,3792,41154576,15286,5208,79609488,42636,2656,113241216,3531,3832,13530792,10612,4220,44782640,34212,3408,116594496,28145,4020,113142900,34929,1532,53511228,6057,2500,15142500,,,,
41,2014-07,265,2192,580880,10888,3792,41287296,15306,5208,79713648,42653,2656,113286368,3553,3832,13615096,10520,4220,44394400,34164,3408,116430912,27864,4020,112013280,35160,1532,53865120,6106,2500,15265000,,,,
42,2014-06,380,1980,752400,10987,3780,41530860,15272,5404,82529888,43300,2620,113446000,3541,3920,13880720,10577,4220,44634940,34648,3380,117110240,28062,3768,105737616,35466,1540,54617640,6056,2464,14921984,,,,
43,2014-05,233,1980,461340,10748,3780,40627440,15068,5404,81427472,42593,2620,111593660,3545,3920,13896400,10535,4220,44457700,35140,3380,118773200,28170,3768,106144560,35092,1540,54041680,5902,2464,14542528,,,,
44,2014-04,237,1980,469260,10432,3780,39432960,15038,5404,81265352,42096,2620,110291520,3531,3920,13841520,10380,4220,43803600,34980,3380,118232400,28040,3768,105654720,34006,1540,52369240,5869,2464,14461216,,,,
45,2014-03,163,2012,327956,10179,3684,37499436,14969,6376,95442344,41436,2644,109556784,3469,4116,14278404,10330,5536,57186880,34531,3448,119062888,28041,3812,106892292,32025,1424,45603600,5729,2404,13772516,0.0,2308.0,0.0,599623100.0
46,2014-02,215,2012,432580,10123,3684,37293132,14899,6376,94996024,41438,2644,109562072,3420,4116,14076720,10383,5536,57480288,33913,3448,116932024,27814,3812,106026968,30715,1424,43738160,5678,2404,13649912,0.0,2308.0,0.0,594187880.0
47,2014-01,240,2012,482880,10048,3684,37016832,14863,6376,94766488,41538,2644,109826472,3371,4116,13875036,10198,5536,56456128,32905,3448,113456440,27626,3812,105310312,30653,1424,43649872,5660,2404,13606640,3.0,2308.0,6924.0,588454024.0
